 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0.482425779,0.548626254,0.537341399,0.59840874,0.597543925,0.998802584,0.797386278,0.809346685,0.303867013,0.781609554,0.000229654,700000000,0.456084816,0.000773077,0,0.171168514,0.171168514,0.171168514,0.216696606,0.307172667,0.011328403,0.086882176,0.170294494,0.022144156,0.847947175,0.689749166,0.689749166,0.217633968,0.000104556,0.000598381,0.264896535,0.361210462,0.010469858,0.008394397,0.63328653,0.007728504,0.135562475,0.864437525,0.00536511,0.375671855,0.005365848,0.086838634,0.169195385,0.401514959,0.065967016,0.000491007,0.012858161,8980000000,9990000000,0.022580645,0.008809835,0.387293367,0.010836347,0.82074766,0.529057779,0.602860722,0.024623108,0.008911955,0.001207206,0.107993172,0.328595313,0.277162289,0.004376295,0.75350449,0.737267187,0.331436599,0.004395289,0.93255903,0.002263047,0.018756058,0.000444594,0.00039581,0.594047422,4810000000,0.671560145,0.274375343,0.75350449,0.331436599,0.115537508,0.634888752,0.457767048,0.511523129,0.313183041,0.027900419,0,0.799580043,0.000889504,0.624116214,0.598407867,0.840350837,0.280384292,0.040097883,0.56982652,1,0.027205773
0.51308926,0.556421718,0.553562825,0.610415255,0.610415255,0.999088679,0.797490034,0.809379104,0.303450083,0.781623027,0.000149981,1360000000,0.46613489,0.000715072,0.305597733,0.227044794,0.227044794,0.227044794,0.22095112,0.322274882,0.024895261,0.110007328,0.181818182,0.02214373,0.848024676,0.689264971,0.689264971,0.217574228,0.000109433,0.000687718,0.263822645,0.377864089,0.013995588,0.011655835,0.631936549,0.003326676,0.078785863,0.921214137,0.005284993,0.372743987,0.005365848,0.110036315,0.178825126,0.395655011,0.089955022,0.00155012,0.004079977,0.000744038,9610000000,0.023548387,0.029005772,0.404310169,0.043192081,0.792480912,0.26585069,0.265197353,0.131993169,0.01358147,0.019242409,0.036001265,0.346756431,0.277009163,0.001423892,0.419276407,0.734283454,0.327475954,0.018398618,0.935815952,0.002305693,0.019834606,0.000138325,0.00014475,0.593973927,0.000193025,0.671564737,0.444279749,0.419276407,0.327475954,0.117306445,0.636241016,0.457164561,0.580520151,0.313713867,0.020945866,0,0.804742478,0.001101262,0.624583101,0.610415263,0.840597125,0.277191992,0.027193025,0.566546655,1,0.048787912
0.438209916,0.49329481,0.484768992,0.619762464,0.619784085,0.998926104,0.797223175,0.809152952,0.303323433,0.781398044,0.000462893,0.000368604,0.462336965,0.00019602,0,0.164594834,0.164594834,0.164594834,0.206296681,0.317995331,0.011010784,0.093396303,0.163666491,0.022149213,0.848133363,0.689536485,0.689536485,0.217611709,557000000,0.000417711,0.264351819,0.377370441,0.016134115,0.008950239,0.63055917,0.002204105,0.057320797,0.942679203,0.009287983,0.370603445,0.005365848,0.093409546,0.162710203,0.399124893,0.088455772,0.000943463,0.006709163,3630000000,0.000882076,0.020806452,0.007520233,0.391069854,0.001001865,0.835829295,0.296149626,0.495401986,0.16196697,0.009346755,0.014706907,0.058089741,0.343299796,0.277315104,0.017870395,0.926383161,0.73630034,0.328083441,0,0.923583752,0.002161526,0.058732099,0.000209967,0.000126665,0.594010453,0.000188248,0.67158832,0.050004312,0.926383161,0.328083441,0.110933234,0.660764306,0.466857753,0.569684652,0.316636356,0.018181668,0,0.772422742,0.000525935,0.623801454,0.619757291,0.838683525,0.276377952,0.026774302,0.565076729,1,0.067286678
0.489055721,0.554241169,0.539161625,0.6075974,0.606963202,0.999010454,0.797447286,0.809353976,0.303538786,0.781611378,0.000172761,170000000,0.461783381,0.000621062,0.256706144,0.180818339,0.180818339,0.180818339,0.220100217,0.318349013,0.027179092,0.101538963,0.177073134,0.022106751,0.848000807,0.689468823,0.689468823,0.217600058,6730000000,0.000492026,0.263997482,0.377314556,0.008394982,0.005273947,0.632414624,0.008384173,0.141608973,0.858391027,0.005687411,0.377012769,0.005365848,0.101494944,0.17553729,0.403320905,0.107946027,0.000645207,0.009801167,7640000000,0.000309408,0.032741935,0.019323473,0.395140318,0.00782095,0.788738947,0.345660304,0.487482527,0.074020209,0.005783679,0.003613795,0.10845004,0.341518512,0.277535213,0.007095967,0.724811187,0.734940856,0.331663211,0.004313674,0.937092932,0.002286195,0.024935209,0.000180079,0.000130054,0.593952407,7580000000,0.671576227,0.172440516,0.724811187,0.331663211,0.114738558,0.647893276,0.460166662,0.568560111,0.315453162,0.034627252,0,0.804157902,0.001476054,0.623714865,0.607598364,0.840769218,0.280859544,0.027477,0.567141557,1,0.025900067
0.497781894,0.554731792,0.553241608,0.610581012,0.610581012,0.999055748,0.797477306,0.809397202,0.303496489,0.781657133,0.000185481,5160000000,0.464744219,0.000188019,0.01407025,0.186169989,0.186169989,0.186169989,0.222747471,0.321744359,0.020236853,0.104144614,0.177073134,0.0220662,0.848008595,0.689425917,0.689425917,0.217594758,6390000000,0.00046797,0.263995928,0.378581275,0.013857055,0.007912792,0.630866016,0.004834988,0.102216041,0.897783959,0.005232324,0.37259189,0.005365848,0.104149364,0.176042531,0.40431096,0.089955022,0.000454486,0.013903346,3710000000,0.000116501,0.024516129,0.006186566,0.393896565,0.006730017,0.842948855,0.352203303,0.596713969,0.078958429,0.007913567,0.005139949,0.081216484,0.348201183,0.27735955,0.01569301,0.744759979,0.737757842,0.329457511,0.003237695,0.939284752,0.002331998,0.022318004,0.000265397,0.000157848,0.594022314,9520000000,0.671564561,0.393706111,0.744759979,0.329457511,0.113718553,0.634625901,0.457231041,0.589873669,0.313381224,0.021154314,0,0.809281616,0.000584393,0.623951936,0.610576049,0.840985767,0.278285468,0.026872869,0.565520052,1,0.037090309
0.534929069,0.591692106,0.576262113,0.60665331,0.606660517,0.999076315,0.797533334,0.809417382,0.303551113,0.781684361,0.000101991,1630000000,0.471633829,610000000,0.235752607,0.220386836,0.220386836,0.220386836,0.257161766,0.3421518,0.080024805,0.138343783,0.214129698,0.022103606,0.848071638,0.689571687,0.689571687,0.217612485,6310000000,0.000466697,0.264289655,0.391434745,0.011858933,0.007834188,0.630643073,0.007028151,0.128578771,0.871421229,0.005706933,0.372304471,0.005499903,0.138355562,0.213173969,0.403574113,0.196401799,0.001022592,0.006183155,0.000100313,0.000549974,0.048225806,0.043864107,0.408855521,0.010527876,0.824502308,0.38113268,0.548149683,0.074251168,0.007987904,0.004514751,0.086984625,0.360427761,0.277314023,0.010345936,0.637003082,0.737320413,0.330239447,0.005607547,0.955804557,0.002483186,0.024128327,0.00010261,7290000000,0.593953892,4090000000,0.671574651,0.190339393,0.637003082,0.330239447,0.116059776,0.648463018,0.460366437,0.647258389,0.315478926,0.024678913,0,0.831723922,0.003032661,0.623853606,0.606652723,0.842972053,0.279875965,0.026798542,0.565193364,1,0.028866779
0.591819822,0.63797427,0.631404251,0.60415976,0.60415976,0.999002596,0.797552148,0.809436912,0.30373843,0.781705133,0.000135526,4840000000,0.470880619,0.000734073,0.199210446,0.191184527,0.191184527,0.191184527,0.250827267,0.326766641,0.058018361,0.106587411,0.205920012,0.022264797,0.848238803,0.690204017,0.690204017,0.21768761,7950000000,0.000532527,0.265273407,0.38892925,0.013573125,0.01034577,0.630707114,0.003338531,0.078967258,0.921032742,0.005790025,0.370168403,0.005730233,0.106559513,0.204969459,0.400270356,0.289355322,0.001351283,0.004677713,0.000280113,0.000678578,0.054354839,0.013868367,0.393873951,0.002554273,0.82245732,0.391626391,0.470653762,0.026558566,0.010937607,0.002141307,0.065481722,0.362688569,0.277156802,0.007156064,0.769470909,0.735979281,0.328540188,0.000988915,0.950492837,0.002455901,0.043034892,5980000000,5300000000,0.593942813,1080000000,0.671575358,0.197576229,0.769470909,0.328540188,0.111534872,0.652663889,0.462338032,0.622326907,0.315807977,0.021593318,0,0.85287974,0.001687038,0.623871904,0.604154476,0.84364851,0.277200498,0.026810772,0.56525022,1,0.048657728
0.489738215,0.551406454,0.53584239,0.605702014,0.605702014,0.99900872,0.797445073,0.809350591,0.303538786,0.781611659,0.000154375,0,0.460644339,1000000,0.287883389,0.173317601,0.173317601,0.173317601,0.226718351,0.313821886,0.058472102,0.10829737,0.184981547,0.022259203,0.848384688,0.69031043,0.69031043,0.217698182,0.000127467,0.000624458,0.264287324,0.371865802,0.006647093,0.003281401,0.630613964,0.026021576,0.219759954,0.780240046,0.005039833,0.388385378,0.005365848,0.1082857,0.182686072,0.41794666,0.169415292,0.001107808,0.005710089,7620000000,0.000210306,0.078064516,0.024684576,0.39588657,0.020677011,0.765981793,0.316257079,0.547520637,0.036979267,0.003720718,0.00128639,0.152397601,0.339165868,0.279136093,0.007908871,0.661197021,0.73436862,0.341603469,0.014068949,0.934657578,0.002299411,0.023311982,0.000160883,9330000000,0.593926856,3040000000,0.67155908,0.443830429,0.661197021,0.341603469,0.138768198,0.622162859,0.456843208,0.554143054,0.307145897,0.043412936,0,0.805427298,0.000790171,0.623502614,0.605703241,0.841723886,0.293650769,0.026791543,0.565160238,1,0.015334761
0.5200117,0.582860881,0.579045987,0.610307153,0.610307153,0.999045927,0.797459322,0.809390041,0.303485613,0.78166401,0.000191031,8950000000,0.461150952,0.000276028,0,0.179849142,0.179849142,0.179849142,0.23541647,0.317181863,0.047279822,0.113997231,0.183399864,0.022141296,0.84810813,0.68950238,0.68950238,0.217606927,6950000000,0.00048948,0.264237592,0.375638016,0.013734123,0.010193553,0.630832797,0.006744544,0.125585754,0.874414246,0.00553413,0.373795246,0.005365848,0.113977234,0.182459845,0.407204762,0.212893553,0.00071622,0.008841374,0.000137573,0.000404726,0.050967742,0.020560199,0.397774813,0.005917799,0.860049865,0.594001194,0.713314948,0.070876861,0.011060755,0.003833451,0.097847793,0.340129046,0.277155472,0.007253434,0.735138933,0.739777597,0.330665994,0.004988267,0.940756482,0.002324557,0.050941058,0.000130609,0.000112318,0.593970123,372000000,0.671580837,0.239251482,0.735138933,0.330665994,0.116747144,0.663977939,0.463523956,0.562438788,0.31797728,0.021342337,0,0.824165535,0.000496909,0.623916635,0.610308749,0.84231236,0.279670125,0.026870951,0.565512161,1,0.029635667
0.591137328,0.646096816,0.637882114,0.615409562,0.615409562,0.999263964,0.797811814,0.809656685,0.303645375,0.781920712,5450000000,5500000000,0.473222449,0.000321032,0.1407025,0.255446462,0.255446462,0.255446462,0.295736031,0.346572823,0.05122737,0.16757593,0.24998117,0.02221832,0.848154621,0.68970981,0.689711195,0.217630451,0.000116313,0.000503305,0.265273407,0.386470325,0.008384997,0.00559273,0.63065232,0.006702596,0.125132267,0.874867733,0.005259187,0.371311367,0.005555962,0.167586757,0.248653948,0.39889848,0.116941529,0.001229546,0.005147363,9840000000,0.000189124,0.028387097,0.024393755,0.416589403,0.019473888,0.773616531,0.203229427,0.293042201,0.071844464,0.005675921,0.00577345,0.065699624,0.358392968,0.277557515,0.007347498,0.491174623,0.733569363,0.329185375,0,0.949499128,0.003549686,0.006979149,0.000118229,8420000000,0.593940317,8280000000,0.671568412,0.302123656,0.491174623,0.329185375,0.110933234,0.638569693,0.458391247,0.636821566,0.313861607,0.034668641,0,0.849910736,0.009906084,0.624081575,0.615404956,0.844373895,0.279639704,0.026801941,0.565209299,1,0.029754716
0.495783162,0.569177933,0.542748541,0.597630407,0.597630407,0.998992082,0.797416436,0.809336009,0.303523318,0.781584992,4140000000,0,0.459907904,0.000669067,0.147484563,0.191605916,0.191605916,0.191605916,0.226812896,0.309117918,0.135245096,0.115055777,0.187994276,0.022146084,0.848085907,0.689691949,0.689691949,0.217636132,0.000107091,0.0004787,0.264308304,0.366063112,0.008260193,0.005316992,0.631876961,0.018459953,0.19844605,0.80155395,0.006046949,0.384477826,0.006181754,0.115043888,0.186720458,0.417534026,0.340329835,0.001276212,0.004951818,0.000171393,0.00204557,0.106290323,0.109249005,0.403405622,0.009123345,0.807639716,0.54415348,0.762339276,0.118288438,0.005715997,0.003654484,0.171656873,0.336969412,0.277553244,0.00692311,0.826772852,0.739021686,0.339821839,0.004519218,0.939358981,0.002359599,0.017771029,9950000000,7270000000,0.593935862,4570000000,0.671578614,0.094300353,0.826772852,0.339821839,0.120678858,0.664079443,0.462010879,0.541124206,0.320503886,0.035176567,0,0.809437122,0.002754746,0.623668177,0.597630864,0.841922219,0.288166971,0.027252272,0.566689148,1,0.017409889
0.596109784,0.64249891,0.633438621,0.622176739,0.622176739,0.999226758,0.797604718,0.80947519,0.303361379,0.781745975,0.000200398,0.000161466,0.486047155,0,0.205891285,0.203278412,0.203278412,0.203278412,0.25763449,0.349331541,0.053359953,0.161387509,0.213451834,0.022212236,0.848237709,0.689634645,0.689634645,0.217621259,8290000000,0.000514335,0.264758996,0.416331359,0.01930228,0.017257922,0.630612252,0.002870717,0.070532394,0.929467606,0.009871352,0.370134852,0.005365848,0.161357826,0.212163487,0.39686746,0.236881559,0.002241993,0.002821315,0.000222218,0.002630343,0.043387097,0.019364599,0.409104272,0.000937627,0.895926571,0.718673224,0.772051705,0.442693346,0.017336788,0.030920034,0.075662572,0.414183251,0.277053668,0.005425077,0.993004164,0.739824885,0.328805311,0,0.953069828,0.00237705,0.069013318,0.000136254,0.000131786,0.593985412,0.000223165,0.671619421,0.041908562,0.993004164,0.328805311,0.110933234,0.763868181,0.501622927,0.737799191,0.329420191,0.015194615,0,0.85538671,0.000261393,0.624021928,0.622178191,0.843667458,0.276861275,0.026791157,0.565158396,1,0.054637099
0.49943938,0.553314435,0.555543659,0.609896366,0.609896366,0.999011609,0.797421832,0.809346685,0.303491897,0.781628361,0.000218669,9810000000,0.465049529,0.000356036,0,0.192743669,0.192743669,0.192743669,0.228514702,0.326023909,0.049472904,0.106994544,0.177374407,0.022127484,0.848022759,0.689341895,0.689341895,0.217598843,679000000,0.000460783,0.263961738,0.384467792,0.009111984,0.008066257,0.631841687,0.010015594,0.154850803,0.845149197,0.007136544,0.378213889,0.005365848,0.106950348,0.176404494,0.403641099,0.148425787,0.00069796,0.00905912,0.000411571,0.001086331,0.042903226,0.019905116,0.395321227,0.00264887,0.79601671,0.475480561,0.486206127,0.019988923,0.008664177,0.001059028,0.099899167,0.347426568,0.277067274,0.001511383,0.609852892,0.735850337,0.331700352,0.011849808,0.934528974,0.002268235,0.042344626,0.000126965,0.000129802,0.593947423,1490000000,0.671557972,0.077690552,0.609852892,0.331700352,0.122324192,0.618132052,0.455187969,0.598503747,0.309725915,0.031968452,0,0.805439969,0.002599237,0.623865318,0.609892349,0.840961031,0.282042954,0.027313031,0.566824168,1,0.023381322
0.671427875,0.721053205,0.721237754,0.610026089,0.610026089,0.999142408,0.797600983,0.809497454,0.303531294,0.781774045,9000000000,9030000000,0.467436652,0.001689169,0.084016601,0.281994016,0.281994016,0.281994016,0.411269736,0.348518073,0.210747614,0.273756209,0.337651578,0.022175462,0.848091978,0.689565685,0.689565685,0.217613431,7160000000,0.000559951,0.265121104,0.380919116,0.014509783,0.012307748,0.630635197,0.005816212,0.114974151,0.885025849,0.021567614,0.370101301,0.005365848,0.273706581,0.336859965,0.409743537,0.355322339,0.000904913,0.006991807,0.000205595,0.020070642,0.080645161,0.117876709,0.463320594,0.000888017,0.900126101,0.826309994,0.937151414,0.221160299,0.012364352,0.009630469,0.121649229,0.358821398,0.277108283,0.005891571,1,0.742031287,0.331431957,0,0.970105041,0.002736578,0.035888378,0.000100846,9300000000,0.593960619,7050000000,0.671568275,0.010315444,1,0.331431957,0.110933234,0.626598731,0.455684651,0.632762925,0.312073233,0.020208424,0,0.902403957,0.002519935,0.624161865,0.610025169,0.848114913,0.27899746,0.026797714,0.56518947,1,0.032659734
0.581241164,0.587167466,0.608758499,0.620238112,0.620238112,0.999208848,0.797611358,0.809457744,0.303410686,0.781727308,0.000187215,0,0.47096114,0.000878088,0.310557749,0.147022881,0.147022881,0.147022881,0.223031105,0.326271486,0.011857767,0.108867356,0.17978459,0.022092006,0.848045687,0.689331537,0.689331537,0.217596345,5870000000,0.000498414,0.263713857,0.398681122,0.002392504,0.001762349,0.631756757,0.010781605,0.160322883,0.839677117,0.004937136,0.378020412,0.005365848,0.10889638,0.178832667,0.394422466,0.100449775,0.006285697,0.001005905,0.002179188,6510000000,0.035806452,0.01818075,0.406967278,0.034293367,0.690497106,0.16211077,0.159506989,0.098150276,0.002463397,0.004410066,0.117880445,0.360841572,0.276965247,0.000175478,0.697540671,0.726521657,0.332951924,0.029547352,0.885934927,0.002382921,0.02873542,5180000000,5860000000,0.593854001,0.000102392,0.671605924,0.788902564,0.697540671,0.332951924,0.120904857,0.684630651,0.465918639,0.669134606,0.323029594,0.112393184,0,0.821684266,0.000383815,0.6201081,0.620233012,0.842635637,0.282598073,0.027117887,0.566348389,1,0.022459277
0.539657778,0.615896206,0.59692703,0.606984822,0.606970409,0.999058521,0.797507326,0.809423241,0.303543137,0.781680571,0.000124772,6640000000,0.455227599,0,0.030063772,0.198390291,0.198390291,0.198390291,0.243736409,0.303777322,0.056626889,0.120999919,0.197635008,0.022140711,0.84807792,0.689704645,0.689703664,0.217624581,0.000126718,0.000582585,0.264807951,0.35558474,0.01523989,0.010366357,0.630612252,0.005155072,0.10656952,0.89343048,0.007474391,0.369637181,0.005365848,0.121020405,0.19494005,0.40730926,0.262368816,0.001119982,0.005648608,0.000113497,0.001845098,0.051290323,0.033274092,0.402783745,0.00265832,0.899499739,0.685923728,0.902114593,0.133231276,0.01118942,0.006322153,0.111593204,0.322405292,0.277200413,0.010808017,0.98693446,0.741546302,0.330785592,0,0.944374492,0.002449819,0.030423915,0.000170214,0.000132046,0.593990726,7050000000,0.671577962,0.065909641,0.98693446,0.330785592,0.110933234,0.656784992,0.462550932,0.500906574,0.316588536,0.019244838,0,0.835113752,0.000927288,0.624053093,0.606985141,0.842880521,0.278517406,0.026791157,0.565158396,1,0.035466391
0.515234242,0.564653293,0.567000375,0.613629484,0.613629484,0.999048931,0.797509816,0.809409831,0.303567548,0.781691799,0.000241218,7300000000,0.463482717,0.000275028,0.159024193,0.189667523,0.189667523,0.189667523,0.231823769,0.322628563,0.03058215,0.10780881,0.185508775,0.022111681,0.848046122,0.68937978,0.68937978,0.217601893,9130000000,0.000497441,0.263964069,0.376187549,0.00754007,0.003779849,0.631086903,0.009952671,0.154367083,0.845632917,0.005106073,0.37669851,0.005664424,0.107780872,0.183266722,0.404174309,0.107946027,0.000781147,0.008101888,577000000,0.000122553,0.032258065,0.007296976,0.394077475,0.008900423,0.773732469,0.217440457,0.408687016,0.029109466,0.003898119,0.001524325,0.101078948,0.344584608,0.278156102,0.009755212,0.619086345,0.733917159,0.331747133,0.011946992,0.938897088,0.002325427,0.028527539,0.000169005,90200000,0.593940359,3340000000,0.671573826,0.462926776,0.619086345,0.331747133,0.120581093,0.644650535,0.45955895,0.584217848,0.314901149,0.038436108,0,0.811894477,0.001283205,0.623569202,0.613629163,0.841581958,0.281997274,0.026899962,0.56562877,1,0.023463427
0.491736947,0.547099869,0.542213181,0.605572291,0.605572291,0.999036567,0.797445903,0.809352935,0.303481745,0.781626396,0.000124425,4570000000,0.465556143,0.000281028,0.258123292,0.201845687,0.201845687,0.201845687,0.223976553,0.325458018,0.0344087,0.107401677,0.178052271,0.022115569,0.84805798,0.689422541,0.689422541,0.217607886,6470000000,0.000450551,0.263964069,0.381189225,0.009113856,0.006406841,0.631335187,0.006791052,0.126099707,0.873900293,0.00529417,0.373958527,0.005432875,0.107284186,0.177068094,0.400697728,0.107946027,0.000734481,0.008603133,9500000000,0.000173238,0.029354839,0.021929116,0.397480835,0.016129714,0.790032833,0.313402184,0.421226841,0.034014107,0.006592007,0.002076001,0.086655363,0.348820689,0.277394322,0.006864886,0.647015539,0.734760354,0.330164984,0.005129497,0.936062849,0.002300195,0.01968592,0.000152429,0.00011616,0.593953342,3450000000,0.671575289,0.316155383,0.647015539,0.330164984,0.114498029,0.646742032,0.460041254,0.598086811,0.315185933,0.031960877,0,0.804042747,0.019281264,0.623802738,0.605572224,0.840694043,0.27970414,0.026983425,0.565934048,1,0.02950426
